Reporter,Partner,Product categories,Indicator Type,Indicator,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Djibouti,World,Intermediate goods,Export,Export(US$ Mil),,,,,,,,,             52.15,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Mach and Elec,Export,Export(US$ Mil),,,,,,,,,             67.70,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Metals,Export,Export(US$ Mil),,,,,,,,,              1.57,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Minerals,Export,Export(US$ Mil),,,,,,,,,             12.93,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Miscellaneous,Export,Export(US$ Mil),,,,,,,,,             14.75,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Plastic or Rubber,Export,Export(US$ Mil),,,,,,,,,             54.18,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Raw materials,Export,Export(US$ Mil),,,,,,,,,              9.63,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Stone and Glass,Export,Export(US$ Mil),,,,,,,,,              0.37,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Textiles and Clothing,Export,Export(US$ Mil),,,,,,,,,              1.04,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Transportation,Export,Export(US$ Mil),,,,,,,,,            109.50,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Vegetable,Export,Export(US$ Mil),,,,,,,,,             24.69,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Wood,Export,Export(US$ Mil),,,,,,,,,              1.62,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Export,Exports (in US$ Mil),,,,,,,,,            363.71,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Capital goods,Import,Import(US$ Mil),,,,,,,,,            169.44,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Consumer goods,Import,Import(US$ Mil),,,,,,,,,            333.39,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Intermediate goods,Import,Import(US$ Mil),,,,,,,,,            100.75,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Raw materials,Import,Import(US$ Mil),,,,,,,,,             41.77,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Import,Imports (in US$ Mil),,,,,,,,,            647.62,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Development,"GNI per capita, Atlas method (current US$)",           1880.00,           1840.00,   1740.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Trade Indicator,HH Market concentration index,,,,,,,,,      0.30,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Trade Indicator,Index of export market penetration,,,,,,,,,      1.22,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Development,Trade (% of GDP),            108.49,             84.65,    107.52,     92.92,     92.00,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Development,Trade Balance (% of GDP),            -40.04,            -17.22,    -30.16,    -23.04,    -18.71,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,...,...,Development,Trade in services (% of GDP),             34.28,             34.30,     41.93,     39.54,     40.27,     36.90,     39.61,     40.30,     42.86,     42.68,     42.01,     44.31,     46.87,     43.54,     45.46,     42.96,     43.36,     42.23,     44.40,     50.44,     47.94,     48.17,     47.77,     48.93,     55.87,     51.27,     51.93,,,
Djibouti,Brazil,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      8.67,,,,,,,,,,,,,,,,,,,,,
Djibouti,Ethiopia(excludes Eritrea),All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,     35.35,,,,,,,,,,,,,,,,,,,,,
Djibouti,Ethiopia(excludes Eritrea),All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.01,,,,,,,,,,,,,,,,,,,,,
Djibouti,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,     20.08,,,,,,,,,,,,,,,,,,,,,
Djibouti,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,     30.50,,,,,,,,,,,,,,,,,,,,,
Djibouti,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.47,,,,,,,,,,,,,,,,,,,,,
Djibouti,Qatar,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,      6.29,,,,,,,,,,,,,,,,,,,,,
Djibouti,Saudi Arabia,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.98,,,,,,,,,,,,,,,,,,,,,
Djibouti,Somalia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,     11.87,,,,,,,,,,,,,,,,,,,,,
Djibouti,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,     18.48,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Trade Indicator,Country Growth (%),,,,,,,,,    -15.61,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,      0.77,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Animal,Export,Export Product share(%),,,,,,,,,      8.09,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Capital goods,Export,Export Product share(%),,,,,,,,,     52.30,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Chemicals,Export,Export Product share(%),,,,,,,,,      1.36,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Consumer goods,Export,Export Product share(%),,,,,,,,,     30.17,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Food Products,Export,Export Product share(%),,,,,,,,,      8.35,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Footwear,Export,Export Product share(%),,,,,,,,,      0.01,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Fuels,Export,Export Product share(%),,,,,,,,,      2.89,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Hides and Skins,Export,Export Product share(%),,,,,,,,,      0.02,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Intermediate goods,Export,Export Product share(%),,,,,,,,,     14.34,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Mach and Elec,Export,Export Product share(%),,,,,,,,,     18.61,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Metals,Export,Export Product share(%),,,,,,,,,      0.43,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Minerals,Export,Export Product share(%),,,,,,,,,      3.55,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Miscellaneous,Export,Export Product share(%),,,,,,,,,      4.05,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Plastic or Rubber,Export,Export Product share(%),,,,,,,,,     14.90,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Raw materials,Export,Export Product share(%),,,,,,,,,      2.65,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Stone and Glass,Export,Export Product share(%),,,,,,,,,      0.10,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Textiles and Clothing,Export,Export Product share(%),,,,,,,,,      0.29,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Transportation,Export,Export Product share(%),,,,,,,,,     30.11,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Vegetable,Export,Export Product share(%),,,,,,,,,      6.79,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Wood,Export,Export Product share(%),,,,,,,,,      0.44,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Capital goods,Import,Import Product share(%),,,,,,,,,     26.16,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Consumer goods,Import,Import Product share(%),,,,,,,,,     51.48,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Intermediate goods,Import,Import Product share(%),,,,,,,,,     15.56,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Raw materials,Import,Import Product share(%),,,,,,,,,      6.45,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Tariff,Maximum Rate (%),,,,,,,,,     33.00,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Tariff,Simple Average (%),,,,,,,,,     18.79,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Tariff,Weighted Average (%),,,,,,,,,     17.27,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Capital goods,Tariff,Weighted Average (%),,,,,,,,,     18.28,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Consumer goods,Tariff,Weighted Average (%),,,,,,,,,     17.75,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Intermediate goods,Tariff,Weighted Average (%),,,,,,,,,     17.57,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,Raw materials,Tariff,Weighted Average (%),,,,,,,,,      8.92,,,,,,,,,,,,,,,,,,,,,
Djibouti,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,    -12.27,,,,,,,,,,,,,,,,,,,,,
